rank,track_artist,peak,prev,streak,streams,track_name,artist_name
,"Counting Stars
OneRepublic",86,135.0,9,9197041,Counting Stars,OneRepublic
,"Aperture
Harry Styles",2,77.0,5,9174629,Aperture,Harry Styles
,"No Pole
Don Toliver",72,134.0,25,9131761,No Pole,Don Toliver
,"we can't be friends (wait for your love)
Ariana Grande",1,131.0,103,9104798,we can't be friends (wait for your love),Ariana Grande
,"like JENNIE
JENNIE",6,132.0,51,9082995,like JENNIE,JENNIE
,"Posso Até Não Te Dar Flores
DJ Japa NK, MC Meno K, MC Ryan SP, Mc Jacaré, DJ DAVI DOGDOG",11,95.0,19,9079640,Posso Até Não Te Dar Flores,"DJ Japa NK, MC Meno K, MC Ryan SP, Mc Jacaré, DJ DAVI DOGDOG"
,"Don't Stop The Music
Rihanna",135,143.0,9,9056514,Don't Stop The Music,Rihanna
,"Me Rehúso
Danny Ocean",20,137.0,3,9033342,Me Rehúso,Danny Ocean
,"Without Me
Eminem",31,162.0,9,9027153,Without Me,Eminem
,"Only Girl (In The World)
Rihanna",99,142.0,9,8943004,Only Girl (In The World),Rihanna
,"Photograph
Ed Sheeran",41,141.0,8,8925588,Photograph,Ed Sheeran
,"CAFé CON RON
Bad Bunny, Los Pleneros de la Cresta",30,62.0,3,8920517,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta"
,"Just Keep Watching (From F1® The Movie)
Tate McRae, F1 The Album",10,161.0,8,8891635,Just Keep Watching (From F1® The Movie),"Tate McRae, F1 The Album"
,"Africa
TOTO",95,165.0,9,8869489,Africa,TOTO
,"Hips Don't Lie (feat. Wyclef Jean)
Shakira, Wyclef Jean",82,149.0,3,8854183,Hips Don't Lie (feat. Wyclef Jean),"Shakira, Wyclef Jean"
,"Dracula - JENNIE Remix
Tame Impala, JENNIE",135,,1,8853838,Dracula - JENNIE Remix,"Tame Impala, JENNIE"
,"Somewhere I Belong
Linkin Park",138,,1,8829941,Somewhere I Belong,Linkin Park
,"TU VAS SIN (fav)
Rels B",28,158.0,33,8788664,TU VAS SIN (fav),Rels B
,"Love On The Brain
Rihanna",68,119.0,7,8785039,Love On The Brain,Rihanna
,"It Will Rain
Bruno Mars",57,133.0,7,8780987,It Will Rain,Bruno Mars
,"Pink Pony Club
Chappell Roan",24,160.0,9,8748926,Pink Pony Club,Chappell Roan
,"The Scientist
Coldplay",71,164.0,9,8732316,The Scientist,Coldplay
,"Another Love
Tom Odell",15,136.0,255,8702183,Another Love,Tom Odell
,"Payphone
Maroon 5, Wiz Khalifa",70,152.0,9,8698209,Payphone,"Maroon 5, Wiz Khalifa"
,"Sweet Child O' Mine
Guns N' Roses",101,186.0,2,8687903,Sweet Child O' Mine,Guns N' Roses
,"Sports car
Tate McRae",16,171.0,9,8685176,Sports car,Tate McRae
,"Closer
The Chainsmokers, Halsey",2,156.0,8,8672213,Closer,"The Chainsmokers, Halsey"
,"Phantom
EsDeeKid, Rico Ace",45,145.0,15,8657244,Phantom,"EsDeeKid, Rico Ace"
,"The Chain - 2004 Remaster
Fleetwood Mac",119,190.0,9,8649216,The Chain - 2004 Remaster,Fleetwood Mac
,"Thunderstruck
AC/DC",158,196.0,2,8634510,Thunderstruck,AC/DC
,"Can't Hold Us (feat. Ray Dalton)
Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",86,200.0,2,8627987,Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton"
,"Breakin' Dishes
Rihanna",39,170.0,9,8626183,Breakin' Dishes,Rihanna
,"Can't Stop
Red Hot Chili Peppers",161,,1,8608420,Can't Stop,Red Hot Chili Peppers
,"Poker Face
Lady Gaga",37,154.0,9,8587005,Poker Face,Lady Gaga
,"Messy
Lola Young",7,184.0,4,8562393,Messy,Lola Young
,"We Found Love
Rihanna, Calvin Harris",59,168.0,2,8544847,We Found Love,"Rihanna, Calvin Harris"
,"Shut up My Moms Calling
Hotel Ugly",78,188.0,2,8519391,Shut up My Moms Calling,Hotel Ugly
,"Have You Ever Seen The Rain
Creedence Clearwater Revival",75,181.0,2,8515598,Have You Ever Seen The Rain,Creedence Clearwater Revival
,"Confident
Justin Bieber, Chance the Rapper",140,182.0,9,8513462,Confident,"Justin Bieber, Chance the Rapper"
,"Boys Don't Cry - Single Version
The Cure",143,193.0,6,8510635,Boys Don't Cry - Single Version,The Cure
,"Everybody Wants To Rule The World
Tears For Fears",51,176.0,23,8497969,Everybody Wants To Rule The World,Tears For Fears
,"Summertime Sadness
Lana Del Rey",83,153.0,8,8481423,Summertime Sadness,Lana Del Rey
,"Die For You
The Weeknd",12,166.0,9,8451836,Die For You,The Weeknd
,"NO BATIDÃO
ZXKAI, slxughter",172,192.0,2,8434879,NO BATIDÃO,"ZXKAI, slxughter"
,"Promiscuous
Nelly Furtado, Timbaland",140,183.0,2,8432893,Promiscuous,"Nelly Furtado, Timbaland"
,"FOREVER TU GANTEL
Omar Courtz, Ñengo Flow",174,,1,8421166,FOREVER TU GANTEL,"Omar Courtz, Ñengo Flow"
,"Sunflower - Spider-Man: Into the Spider-Verse
Post Malone, Swae Lee",1,189.0,2,8411744,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee"
,"Diles
Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz",57,,1,8392120,Diles,"Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz"
,"TU SANCHO
Fuerza Regida",11,151.0,7,8389305,TU SANCHO,Fuerza Regida
,"White Keys
Dominic Fike",178,,1,8356840,White Keys,Dominic Fike
,"Sienna
The Marías",89,180.0,5,8339696,Sienna,The Marías
,"La Perla
ROSALÍA, Yahritza Y Su Esencia",7,150.0,16,8315880,La Perla,"ROSALÍA, Yahritza Y Su Esencia"
,"Please Please Please
Sabrina Carpenter",1,159.0,3,8311598,Please Please Please,Sabrina Carpenter
,"Not Like Us
Kendrick Lamar",2,155.0,3,8293098,Not Like Us,Kendrick Lamar
,"Flashing Lights
Kanye West, Dwele",121,169.0,4,8282403,Flashing Lights,"Kanye West, Dwele"
,"Gangsta's Paradise
Coolio, L.V.",40,179.0,2,8269070,Gangsta's Paradise,"Coolio, L.V."
,"Take Me to Church
Hozier",108,195.0,2,8265233,Take Me to Church,Hozier
,"Purple Rain
Prince",36,187.0,2,8257270,Purple Rain,Prince
,"Running Up That Hill (A Deal With God)
Kate Bush",1,185.0,13,8240786,Running Up That Hill (A Deal With God),Kate Bush
,"Style
Taylor Swift",24,173.0,5,8216983,Style,Taylor Swift
,"We Don't Talk Anymore (feat. Selena Gomez)
Charlie Puth, Selena Gomez",39,194.0,2,8203940,We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez"
,"Chains of Love
Charli xcx",190,,1,8182365,Chains of Love,Charli xcx
,"2+2
Omar Camacho, Victor Mendivil",81,177.0,28,8178507,2+2,"Omar Camacho, Victor Mendivil"
,"Dive
Olivia Dean",150,175.0,4,8176397,Dive,Olivia Dean
,"See You Again (feat. Kali Uchis)
Tyler, The Creator, Kali Uchis",16,,1,8153271,See You Again (feat. Kali Uchis),"Tyler, The Creator, Kali Uchis"
,"Scar Tissue
Red Hot Chili Peppers",194,,1,8152368,Scar Tissue,Red Hot Chili Peppers
,"S&M
Rihanna",186,,1,8124016,S&M,Rihanna
,"lovely (with Khalid)
Billie Eilish, Khalid",24,,1,8120035,lovely (with Khalid),"Billie Eilish, Khalid"
,"Dracula
Tame Impala",35,,1,8104044,Dracula,Tame Impala
,"Zoo
Disney, Shakira",113,174.0,9,8085696,Zoo,"Disney, Shakira"
,"Gehra Hua (From ""Dhurandhar"")
Shashwat Sachdev, Arijit Singh, Irshad Kamil, Armaan Khan",86,163.0,10,8071570,"Gehra Hua (From ""Dhurandhar"")","Shashwat Sachdev, Arijit Singh, Irshad Kamil, Armaan Khan"
,"Pag-Ibig ay Kanibalismo II
fitterkarma",200,,1,8057944,Pag-Ibig ay Kanibalismo II,fitterkarma
