rank,track_artist,peak,prev,streak,streams,track_name,artist_name
,"Amanece
Anuel AA, Haze",15,112.0,168,27827,Amanece,"Anuel AA, Haze"
,"PIÉNSALO
Junior H",60,89.0,29,27825,PIÉNSALO,Junior H
,"QUE PRETENDES
J Balvin, Bad Bunny",5,142.0,5,27695,QUE PRETENDES,"J Balvin, Bad Bunny"
,"Odio (feat. Drake)
Romeo Santos, Drake",32,124.0,34,27568,Odio (feat. Drake),"Romeo Santos, Drake"
,"El Efecto
Rauw Alejandro, Chencho Corleone",40,160.0,39,27515,El Efecto,"Rauw Alejandro, Chencho Corleone"
,"Todo a Su Tiempo
Neton Vega, JR",93,148.0,32,27452,Todo a Su Tiempo,"Neton Vega, JR"
,"Enséñame a Bailar
Bad Bunny",16,104.0,4,27413,Enséñame a Bailar,Bad Bunny
,"Encantadora
Yandel",53,151.0,11,27271,Encantadora,Yandel
,"Acepto Mi Derrota
Los Bukis",18,120.0,104,27247,Acepto Mi Derrota,Los Bukis
,"111
Yan Block",79,122.0,9,27180,111,Yan Block
,"Entre tú y yo
Tu Corrido Mx",140,192.0,2,27153,Entre tú y yo,Tu Corrido Mx
,"Lo Siento BB:/
Tainy, Bad Bunny, Julieta Venegas",1,109.0,10,27118,Lo Siento BB:/,"Tainy, Bad Bunny, Julieta Venegas"
,"Si Te Pudiera Mentir
Calibre 50",16,128.0,19,27081,Si Te Pudiera Mentir,Calibre 50
,"Si Estuviésemos Juntos
Bad Bunny",12,106.0,6,27009,Si Estuviésemos Juntos,Bad Bunny
,"Every Breath You Take
The Police",66,115.0,27,26994,Every Breath You Take,The Police
,"Amárrame
Mon Laferte, Juanes",78,134.0,8,26797,Amárrame,"Mon Laferte, Juanes"
,"Pa' Que Retozen
Tego Calderón",17,172.0,3,26783,Pa' Que Retozen,Tego Calderón
,"Yo No Sé Mañana
Luis Enrique",69,187.0,15,26685,Yo No Sé Mañana,Luis Enrique
,"Si No Le Contesto
Plan B",40,182.0,9,26656,Si No Le Contesto,Plan B
,"TU VAS SIN (fav)
Rels B",39,140.0,30,26641,TU VAS SIN (fav),Rels B
,"Que Sensación - Remix
Jezzy, Arcángel",58,141.0,17,26636,Que Sensación - Remix,"Jezzy, Arcángel"
,"YO y TÚ
Ovy On The Drums, Quevedo, Beéle",12,136.0,37,26472,YO y TÚ,"Ovy On The Drums, Quevedo, Beéle"
,"Hilito
Romeo Santos",95,129.0,34,26256,Hilito,Romeo Santos
,"COMO CAPO
Clave Especial, Fuerza Regida",7,159.0,4,26212,COMO CAPO,"Clave Especial, Fuerza Regida"
,"Acepta Mi Error
Los Temerarios",49,132.0,25,26194,Acepta Mi Error,Los Temerarios
,"Hasta Que Dios Diga
Anuel AA, Bad Bunny",6,,1,26170,Hasta Que Dios Diga,"Anuel AA, Bad Bunny"
,"Safaera
Bad Bunny, Jowell & Randy, Ñengo Flow",1,93.0,3,26157,Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow"
,"SIRENA
Omar Courtz",157,,1,26119,SIRENA,Omar Courtz
,"Tu Última Canción
Los Temerarios",8,161.0,41,26015,Tu Última Canción,Los Temerarios
,"capaz (merengueton)
Alleh, Yorghaki",24,133.0,61,25928,capaz (merengueton),"Alleh, Yorghaki"
,"ME JALO
Fuerza Regida, Grupo Frontera",5,149.0,61,25925,ME JALO,"Fuerza Regida, Grupo Frontera"
,"YOGURCITO
Blessd",161,181.0,4,25903,YOGURCITO,Blessd
,"Aquel Nap ZzZz
Rauw Alejandro",80,121.0,6,25897,Aquel Nap ZzZz,Rauw Alejandro
,"Tu Falta De Querer
Mon Laferte",42,152.0,25,25814,Tu Falta De Querer,Mon Laferte
,"0 Sentimientos (Remix) [feat. Baby Rasta, Darkiel, Messiah & Lyan]
Boy Wonder CF, Jon Z, Noriel, Baby Rasta, Darkiel, Messiah, LYAN, High Quality",87,163.0,8,25798,"0 Sentimientos (Remix) [feat. Baby Rasta, Darkiel, Messiah & Lyan]","Boy Wonder CF, Jon Z, Noriel, Baby Rasta, Darkiel, Messiah, LYAN, High Quality"
,"ME GUSTAS CC
ROA",82,162.0,46,25760,ME GUSTAS CC,ROA
,"Cancioncitas de Amor
Romeo Santos",43,96.0,3,25720,Cancioncitas de Amor,Romeo Santos
,"Obsesion
Aventura, Judy Santos",55,,1,25606,Obsesion,"Aventura, Judy Santos"
,"Ven Porque Te Necesito
Los Temerarios",6,125.0,118,25589,Ven Porque Te Necesito,Los Temerarios
,"Vuelve
Daddy Yankee, Bad Bunny",7,200.0,2,25579,Vuelve,"Daddy Yankee, Bad Bunny"
,"Tú de Qué Vas
Franco De Vita",23,185.0,8,25571,Tú de Qué Vas,Franco De Vita
,"Mi Segunda Vida
La Arrolladora Banda El Limón De Rene Camacho",113,156.0,18,25565,Mi Segunda Vida,La Arrolladora Banda El Limón De Rene Camacho
,"Que Te Quieran Bonito
Grupo Firme, Luis Alfonso Partida El Yaki",161,175.0,7,25520,Que Te Quieran Bonito,"Grupo Firme, Luis Alfonso Partida El Yaki"
,"Salió El Sol
Don Omar",89,145.0,73,25477,Salió El Sol,Don Omar
,"VAMOaCOCHI
Omar Courtz",174,,1,25439,VAMOaCOCHI,Omar Courtz
,"Kyoto
Omar Courtz, De La Rose, Haze",97,,1,25268,Kyoto,"Omar Courtz, De La Rose, Haze"
,"OUTRO
Omar Courtz",176,,1,25257,OUTRO,Omar Courtz
,"MOONLIGHT
Omar Courtz, Eladio Carrion",177,,1,25006,MOONLIGHT,"Omar Courtz, Eladio Carrion"
,"BOOKER T
Bad Bunny",5,146.0,4,24986,BOOKER T,Bad Bunny
,"Mi Entorno
Virlan Garcia",130,150.0,8,24915,Mi Entorno,Virlan Garcia
,"Talento De Televisión
Willie Colón",103,,1,24897,Talento De Televisión,Willie Colón
,"PERFuMITO NUEVO
Bad Bunny, RaiNao",9,127.0,4,24854,PERFuMITO NUEVO,"Bad Bunny, RaiNao"
,"Me Porto Bonito
Bad Bunny, Chencho Corleone",1,144.0,3,24818,Me Porto Bonito,"Bad Bunny, Chencho Corleone"
