rank,track_artist,peak,prev,streak,streams,track_name,artist_name
,"TODO KE VER
Jere Klein, Katteyes, Mateo on the Beatz",6,92.0,28,35756,TODO KE VER,"Jere Klein, Katteyes, Mateo on the Beatz"
,"La Última Granada
La Penúltima",48,98.0,72,35368,La Última Granada,La Penúltima
,"Es Mi Culpa - Versión Cumbia
Luciano Pereyra, The La Planta, Un Poco de Ruido, Pinky SD",44,88.0,12,35236,Es Mi Culpa - Versión Cumbia,"Luciano Pereyra, The La Planta, Un Poco de Ruido, Pinky SD"
,"Yo sé
Yan Block, TORRRES",23,114.0,65,34968,Yo sé,"Yan Block, TORRRES"
,"Va A Escampar
La Vela Puerca",49,108.0,13,34817,Va A Escampar,La Vela Puerca
,"Talento
Yan Block, Panda Black",99,119.0,7,34661,Talento,"Yan Block, Panda Black"
,"CAFé CON RON
Bad Bunny, Los Pleneros de la Cresta",35,47.0,3,34596,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta"
,"LADRON
Luck Ra, Karina, RAMKY EN LOS CONTROLES",30,81.0,11,34553,LADRON,"Luck Ra, Karina, RAMKY EN LOS CONTROLES"
,"La Morocha
Luck Ra, BM",1,78.0,138,34352,La Morocha,"Luck Ra, BM"
,"Dardos
Romeo Santos, Prince Royce",76,109.0,8,34348,Dardos,"Romeo Santos, Prince Royce"
,"TERMINA EL VERANO
PEPU, Pizzu",49,49.0,2,34288,TERMINA EL VERANO,"PEPU, Pizzu"
,"Hecha Pa' Mi
Boza",2,95.0,38,34041,Hecha Pa' Mi,Boza
,"Amor Fugaz
Amigo de Artistas, godie., V.I.C",88,138.0,4,33992,Amor Fugaz,"Amigo de Artistas, godie., V.I.C"
,"Tu Silueta
La Bocha 12, Maxi Alvarez, ONE PLAY",33,115.0,48,33952,Tu Silueta,"La Bocha 12, Maxi Alvarez, ONE PLAY"
,"Un Ángel para Tu Soledad
Patricio Rey y sus Redonditos de Ricota",103,113.0,21,33836,Un Ángel para Tu Soledad,Patricio Rey y sus Redonditos de Ricota
,"Cupido
TINI",5,,1,33810,Cupido,TINI
,"Obsesionario en La Mayor
Tan Bionica",35,130.0,20,33786,Obsesionario en La Mayor,Tan Bionica
,"Rara Vez
Milo j, Taiu",4,107.0,25,33721,Rara Vez,"Milo j, Taiu"
,"MOTINHA 2.0 (Mete Marcha) - Remix
DENNIS, Luísa Sonza, Emilia",4,104.0,44,33660,MOTINHA 2.0 (Mete Marcha) - Remix,"DENNIS, Luísa Sonza, Emilia"
,"LUNA
Feid, ATL Jacob",5,97.0,117,33448,LUNA,"Feid, ATL Jacob"
,"Ese Maldito Momento
No Te Va Gustar",26,101.0,176,33367,Ese Maldito Momento,No Te Va Gustar
,"TU MISTERIOSO ALGUIEN (CUARTETO) (feat. Miranda!)
Luck Ra, Miranda!",10,79.0,24,33076,TU MISTERIOSO ALGUIEN (CUARTETO) (feat. Miranda!),"Luck Ra, Miranda!"
,"⁠LUCES DE COLORES
Omar Courtz",69,176.0,8,32652,⁠LUCES DE COLORES,Omar Courtz
,"VOS Y YO
PEPU, Pizzu",52,52.0,2,32367,VOS Y YO,"PEPU, Pizzu"
,"NO ME QUIERO CASAR
Bad Bunny",87,89.0,9,32289,NO ME QUIERO CASAR,Bad Bunny
,"$UELTA GATITA $UELTA
Omar Courtz, Dei V, Clarent, Tito ""El Bambino""",122,,1,32220,$UELTA GATITA $UELTA,"Omar Courtz, Dei V, Clarent, Tito ""El Bambino"""
,"El Teléfono
Héctor ""El Father"", Wisin & Yandel",94,117.0,14,32164,El Teléfono,"Héctor ""El Father"", Wisin & Yandel"
,"ASIGNATURA PENDIENTE
Pushi, Juanjo Morgade",52,118.0,9,32124,ASIGNATURA PENDIENTE,"Pushi, Juanjo Morgade"
,"Sola (Remix)
Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin",13,131.0,23,31975,Sola (Remix),"Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin"
,"Borro Cassette
Maluma",19,121.0,31,31943,Borro Cassette,Maluma
,"Bailando Bachata
Chayanne",120,141.0,3,31478,Bailando Bachata,Chayanne
,"POR SI MAÑANA NO ESTOY
Omar Courtz",128,,1,31214,POR SI MAÑANA NO ESTOY,Omar Courtz
