rank,track_artist,peak,prev,streak,streams,track_name,artist_name
,"Sweater Weather
The Neighbourhood",19,81.0,98,13386,Sweater Weather,The Neighbourhood
,"LEGACY
PIXY",104,,1,13379,LEGACY,PIXY
,"Roaming
Big Baby Tape, LOVV66",105,,1,13302,Roaming,"Big Baby Tape, LOVV66"
,"Top Dawg
ALBLAK 52, Icegergert",47,83.0,15,13243,Top Dawg,"ALBLAK 52, Icegergert"
,"кхм-кхм
плм",8,91.0,47,13243,кхм-кхм,плм
,"Smells Like Teen Spirit
Nirvana",76,92.0,62,13147,Smells Like Teen Spirit,Nirvana
,"я молодой вампир vamp
урал гайсин",43,76.0,32,13117,я молодой вампир vamp,урал гайсин
,"У батарей
nyan.mp3",12,94.0,15,13097,У батарей,nyan.mp3
,"Рыжая давалка
Кащенко, whyfall, Крайп, ФОРТИ",80,100.0,6,13080,Рыжая давалка,"Кащенко, whyfall, Крайп, ФОРТИ"
,"Fever
Buckshot, fakemink",102,114.0,8,13075,Fever,"Buckshot, fakemink"
,"Простужен
FORTUNA 812, madk1d",49,105.0,17,13033,Простужен,"FORTUNA 812, madk1d"
,"первый скилл
zhanulka",106,118.0,12,13007,первый скилл,zhanulka
,"Даже моя бэйби не знает
Poshlaya Molly",69,101.0,62,12974,Даже моя бэйби не знает,Poshlaya Molly
,"Ты Так Красива
w1kh, kxzey, MiracVR",13,98.0,23,12947,Ты Так Красива,"w1kh, kxzey, MiracVR"
,"хирург
7leaf",65,99.0,13,12897,хирург,7leaf
,"nuts
Lil Peep, rainy bear",100,102.0,35,12877,nuts,"Lil Peep, rainy bear"
,"Можно я с тобой
AP$ENT",1,116.0,17,12858,Можно я с тобой,AP$ENT
,"Sladki Snov Rapper 2
FRIENDLY THUG 52 NGG",17,111.0,115,12813,Sladki Snov Rapper 2,FRIENDLY THUG 52 NGG
,"ДОМ (Лондон, Прага, Ницца)
MORGENSHTERN",3,97.0,34,12797,"ДОМ (Лондон, Прага, Ницца)",MORGENSHTERN
,"Горы по колено
Max Korzh",24,136.0,6,12786,Горы по колено,Max Korzh
,"Где твоя любовь?
Max Korzh",48,115.0,8,12772,Где твоя любовь?,Max Korzh
,"Fame is a Gun
Addison Rae",64,82.0,8,12755,Fame is a Gun,Addison Rae
,"На посту
Платина, LIL VAN",125,,1,12736,На посту,"Платина, LIL VAN"
,"Turbo (Majestic)
Big Baby Tape",5,126.0,81,12641,Turbo (Majestic),Big Baby Tape
,"Nope your too late i already died
wifiskeleton, i wanna be a jack-o-lantern",49,107.0,43,12617,Nope your too late i already died,"wifiskeleton, i wanna be a jack-o-lantern"
,"Сломана
Baby Melo, FADE031",8,133.0,55,12575,Сломана,"Baby Melo, FADE031"
,"ПОРНХАБ КРИСМАС КЛАБ
Poshlaya Molly",44,122.0,80,12567,ПОРНХАБ КРИСМАС КЛАБ,Poshlaya Molly
,"Нимфоманка
Monetochka",37,117.0,52,12533,Нимфоманка,Monetochka
,"Вдыхаю
Юпи",83,120.0,16,12532,Вдыхаю,Юпи
,"Dracula - JENNIE Remix
Tame Impala, JENNIE",41,112.0,3,12435,Dracula - JENNIE Remix,"Tame Impala, JENNIE"
,"Who (Shibuyakei Remix)
Jimin",7,129.0,2,12324,Who (Shibuyakei Remix),Jimin
,"Christmas Tree
V",119,119.0,3,12291,Christmas Tree,V
,"sil2nt hill
auratoshi",71,131.0,37,12266,sil2nt hill,auratoshi
,"Фонари
Gorod 312",28,130.0,56,12266,Фонари,Gorod 312
,"питер паркер
madk1d",46,128.0,48,12244,питер паркер,madk1d
,"Батареи
Nervy",26,139.0,25,12200,Батареи,Nervy
,"Плохая Сука
GONE.Fludd",31,135.0,53,12134,Плохая Сука,GONE.Fludd
,"Официантка
Папин Олимпос",7,125.0,11,12113,Официантка,Папин Олимпос
,"таб***ки
голодный",99,164.0,7,12035,таб***ки,голодный
,"Малиновый рассвет
Endspiel",43,124.0,71,11936,Малиновый рассвет,Endspiel
,"СЕЙЧАС
NEWLIGHTCHILD",15,134.0,24,11832,СЕЙЧАС,NEWLIGHTCHILD
,"Красавица
ЯРЧЕ СОЛНЦА",91,143.0,12,11748,Красавица,ЯРЧЕ СОЛНЦА
,"Ослепительна
KSB muzic",97,123.0,8,11548,Ослепительна,KSB muzic
,"Feel Good Inc.
Gorillaz, De La Soul",97,142.0,30,11544,Feel Good Inc.,"Gorillaz, De La Soul"
,"Мало тебя
SEREBRO",78,138.0,42,11539,Мало тебя,SEREBRO
,"Bring Me To Life
Evanescence",143,146.0,17,11458,Bring Me To Life,Evanescence
,"TOKYO
SQWOZ BAB",7,,1,11444,TOKYO,SQWOZ BAB
,"Живая вода
Husky",148,,1,11414,Живая вода,Husky
,"Случайно Наступил На Шприц
VILLIAN",66,,1,11392,Случайно Наступил На Шприц,VILLIAN
,"Буду твоим пёсиком
Poshlaya Molly",88,151.0,53,11315,Буду твоим пёсиком,Poshlaya Molly
,"Замигает свет
KENTUKKI",32,163.0,4,11312,Замигает свет,KENTUKKI
,"Поезда
Женя Трофимов, Комната культуры",9,155.0,111,11296,Поезда,"Женя Трофимов, Комната культуры"
